0.0883	0.996104	0.992223
0.0884	0.996095	0.992206
0.0885	0.996086	0.992188
0.0886	0.996078	0.992171
0.0887	0.996069	0.992153
0.0888	0.99606	0.992135
0.0889	0.996051	0.992118
0.089	0.996042	0.9921
0.0891	0.996033	0.992082
0.0892	0.996024	0.992064
0.0893	0.996015	0.992047
0.0894	0.996006	0.992029
0.0895	0.995998	0.992011
0.0896	0.995989	0.991993
0.0897	0.99598	0.991975
0.0898	0.995971	0.991958
0.0899	0.995962	0.99194
0.09	0.995953	0.991922
0.0901	0.995944	0.991904
0.0902	0.995935	0.991886
0.0903	0.995926	0.991868
0.0904	0.995917	0.99185
0.0905	0.995908	0.991832
0.0906	0.995899	0.991814
0.0907	0.99589	0.991796
0.0908	0.995881	0.991778
0.0909	0.995871	0.99176
0.091	0.995862	0.991742
0.0911	0.995853	0.991724
0.0912	0.995844	0.991706
0.0913	0.995835	0.991687
0.0914	0.995826	0.991669
0.0915	0.995817	0.991651
0.0916	0.995808	0.991633
0.0917	0.995799	0.991615
0.0918	0.995789	0.991596
0.0919	0.99578	0.991578
0.092	0.995771	0.99156
0.0921	0.995762	0.991542
0.0922	0.995753	0.991523
0.0923	0.995743	0.991505
0.0924	0.995734	0.991487
0.0925	0.995725	0.991468
0.0926	0.995716	0.99145
0.0927	0.995706	0.991431
0.0928	0.995697	0.991413
0.0929	0.995688	0.991394
0.093	0.995679	0.991376
0.0931	0.995669	0.991357
0.0932	0.99566	0.991339
0.0933	0.995651	0.99132
0.0934	0.995641	0.991302
0.0935	0.995632	0.991283
0.0936	0.995623	0.991265
0.0937	0.995613	0.991246
0.0938	0.995604	0.991227
0.0939	0.995595	0.991209
0.094	0.995585	0.99119
0.0941	0.995576	0.991171
0.0942	0.995566	0.991153
